time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,age,gender,t_pupils
201920,Academic year,National,W92000004,Wales,,,Middle,Total,Male,10356
201920,Academic year,National,W92000004,Wales,,,Middle,Total,Total,20746
201920,Academic year,National,W92000004,Wales,,,Nursery,Total,Female,313
201920,Academic year,National,W92000004,Wales,,,Nursery,Total,Male,370
201920,Academic year,National,W92000004,Wales,,,Nursery,Total,Total,683
201920,Academic year,National,W92000004,Wales,,,Primary,Total,Female,132997
201920,Academic year,National,W92000004,Wales,,,Primary,Total,Male,138326
201920,Academic year,National,W92000004,Wales,,,Primary,Total,Total,271323
201920,Academic year,National,W92000004,Wales,,,Secondary,Total,Female,85175
201920,Academic year,National,W92000004,Wales,,,Secondary,Total,Male,86096
201920,Academic year,National,W92000004,Wales,,,Secondary,Total,Total,171271
201920,Academic year,National,W92000004,Wales,,,Special,Total,Female,1445
201920,Academic year,National,W92000004,Wales,,,Special,Total,Male,3708
201920,Academic year,National,W92000004,Wales,,,Special,Total,Total,5153
201920,Academic year,National,W92000004,Wales,,,Total,Total,Female,230320
201920,Academic year,National,W92000004,Wales,,,Total,Total,Male,238856
201920,Academic year,National,W92000004,Wales,,,Total,Total,Total,469176
201920,Academic year,National,W92000004,Wales,,,Total maintained,Total,Female,230320
201920,Academic year,National,W92000004,Wales,,,Total maintained,Total,Male,238856
201920,Academic year,National,W92000004,Wales,,,Total maintained,Total,Total,469176
202021,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,Total,625
202021,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Female,2742
202021,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Male,3093
202021,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Total,5835
202021,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Female,90039
202021,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Male,93040
202021,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Total,183079
202021,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Female,74915
202021,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Male,74003
202021,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Total,148918
202021,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Female,1867
202021,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Male,4536
202021,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Total,6403
202021,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Female,169563
202021,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Male,174672
202021,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Total,344860
202021,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Female,169563
202021,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Male,174672
202021,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Total,344235
202021,Academic year,National,S92000003,Scotland,,,Nursery,Total,Total,90126
202021,Academic year,National,S92000003,Scotland,,,Primary,Total,Female,192849
202021,Academic year,National,S92000003,Scotland,,,Primary,Total,Male,201108
202021,Academic year,National,S92000003,Scotland,,,Primary,Total,Total,393957
202021,Academic year,National,S92000003,Scotland,,,Secondary,Total,Female,149512
202021,Academic year,National,S92000003,Scotland,,,Secondary,Total,Male,151442
202021,Academic year,National,S92000003,Scotland,,,Secondary,Total,Total,300954
202021,Academic year,National,S92000003,Scotland,,,Special,Total,Female,2108
202021,Academic year,National,S92000003,Scotland,,,Special,Total,Male,5178
202021,Academic year,National,S92000003,Scotland,,,Special,Total,Total,7286
202021,Academic year,National,S92000003,Scotland,,,Total,Total,Female,344469
202021,Academic year,National,S92000003,Scotland,,,Total,Total,Male,357728
202021,Academic year,National,S92000003,Scotland,,,Total,Total,Total,792323
202021,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Female,344469
202021,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Male,357728
202021,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Total,792323
202021,Academic year,National,W92000004,Wales,,,Middle,Total,Female,11193
202021,Academic year,National,W92000004,Wales,,,Middle,Total,Male,11115
202021,Academic year,National,W92000004,Wales,,,Middle,Total,Total,22308
202021,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Female,4777
202021,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Male,5078
202021,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Total,9855
202021,Academic year,National,W92000004,Wales,,,Nursery,Total,Female,356
202021,Academic year,National,W92000004,Wales,,,Nursery,Total,Male,368
202021,Academic year,National,W92000004,Wales,,,Nursery,Total,Total,724
202021,Academic year,National,W92000004,Wales,,,Primary,Total,Female,133521
202021,Academic year,National,W92000004,Wales,,,Primary,Total,Male,138818
202021,Academic year,National,W92000004,Wales,,,Primary,Total,Total,272339
202021,Academic year,National,W92000004,Wales,,,Secondary,Total,Female,86574
202021,Academic year,National,W92000004,Wales,,,Secondary,Total,Male,87559
202021,Academic year,National,W92000004,Wales,,,Secondary,Total,Total,174133
202021,Academic year,National,W92000004,Wales,,,Special,Total,Female,1465
202021,Academic year,National,W92000004,Wales,,,Special,Total,Male,3755
202021,Academic year,National,W92000004,Wales,,,Special,Total,Total,5220
202021,Academic year,National,W92000004,Wales,,,Total,Total,Female,237886
202021,Academic year,National,W92000004,Wales,,,Total,Total,Male,246693
202021,Academic year,National,W92000004,Wales,,,Total,Total,Total,484579
202021,Academic year,National,W92000004,Wales,,,Total maintained,Total,Female,233109
202021,Academic year,National,W92000004,Wales,,,Total maintained,Total,Male,241615
202021,Academic year,National,W92000004,Wales,,,Total maintained,Total,Total,474724
202122,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,Total,716
202122,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Female,2831
202122,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Male,2964
202122,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,Total,5795
202122,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Female,89495
202122,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Male,92647
202122,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,Total,182142
202122,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Female,76524
202122,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Male,75377
202122,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,Total,151901
202122,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Female,1948
202122,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Male,4705
202122,Academic year,National,N92000002,Northern Ireland,,,Special,Total,Total,6653
202122,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Female,170798
202122,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Male,175693
202122,Academic year,National,N92000002,Northern Ireland,,,Total,Total,Total,347207
202122,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Female,170798
202122,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Male,175693
202122,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,Total,346491
202122,Academic year,National,S92000003,Scotland,,,Nursery,Total,Total,91603
202122,Academic year,National,S92000003,Scotland,,,Primary,Total,Female,190790
202122,Academic year,National,S92000003,Scotland,,,Primary,Total,Male,199522
202122,Academic year,National,S92000003,Scotland,,,Primary,Total,Total,390312
202122,Academic year,National,S92000003,Scotland,,,Secondary,Total,Female,152131
202122,Academic year,National,S92000003,Scotland,,,Secondary,Total,Male,154680
202122,Academic year,National,S92000003,Scotland,,,Secondary,Total,Total,306811
202122,Academic year,National,S92000003,Scotland,,,Special,Total,Female,2198
202122,Academic year,National,S92000003,Scotland,,,Special,Total,Male,5401
202122,Academic year,National,S92000003,Scotland,,,Special,Total,Total,7599
202122,Academic year,National,S92000003,Scotland,,,Total,Total,Female,345119
202122,Academic year,National,S92000003,Scotland,,,Total,Total,Male,359603
202122,Academic year,National,S92000003,Scotland,,,Total,Total,Total,796325
202122,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Female,345119
202122,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Male,359603
202122,Academic year,National,S92000003,Scotland,,,Total maintained,Total,Total,796325
202122,Academic year,National,W92000004,Wales,,,Middle,Total,Female,11328
202122,Academic year,National,W92000004,Wales,,,Middle,Total,Male,11188
202122,Academic year,National,W92000004,Wales,,,Middle,Total,Total,22516
202122,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Female,4894
202122,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Male,5140
202122,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,Total,10034
202122,Academic year,National,W92000004,Wales,,,Nursery,Total,Female,262
202122,Academic year,National,W92000004,Wales,,,Nursery,Total,Male,349
202122,Academic year,National,W92000004,Wales,,,Nursery,Total,Total,611
202122,Academic year,National,W92000004,Wales,,,Primary,Total,Female,130691
202122,Academic year,National,W92000004,Wales,,,Primary,Total,Male,135883
202122,Academic year,National,W92000004,Wales,,,Primary,Total,Total,266574
202122,Academic year,National,W92000004,Wales,,,Secondary,Total,Female,87323
202122,Academic year,National,W92000004,Wales,,,Secondary,Total,Male,88634
202122,Academic year,National,W92000004,Wales,,,Secondary,Total,Total,175957
202122,Academic year,National,W92000004,Wales,,,Special,Total,Female,1492
202122,Academic year,National,W92000004,Wales,,,Special,Total,Male,3981
202122,Academic year,National,W92000004,Wales,,,Special,Total,Total,5473
202122,Academic year,National,W92000004,Wales,,,Total,Total,Female,235990
202122,Academic year,National,W92000004,Wales,,,Total,Total,Male,245175
202122,Academic year,National,W92000004,Wales,,,Total,Total,Total,481165
202122,Academic year,National,W92000004,Wales,,,Total maintained,Total,Female,231096
202122,Academic year,National,W92000004,Wales,,,Total maintained,Total,Male,240035
202122,Academic year,National,W92000004,Wales,,,Total maintained,Total,Total,471131
201516,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,2750
201516,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,2621
201516,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,5371
201516,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,289748
201516,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,306737
201516,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,596485
201516,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,24111
201516,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,26541
201516,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,147914
201516,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2677777
201516,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2783719
201516,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5461496
201516,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,1888363
201516,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,1906775
201516,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,3795138
201516,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,39411
201516,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,97553
201516,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,136964
201516,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,4922160
201516,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5123946
201516,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10143368
201516,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4632412
201516,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,4817209
201516,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,9546883
201617,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,4612
201617,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,4551
201617,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,9163
201617,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,289813
201617,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,307106
201617,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,596919
201617,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,24052
201617,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,26464
201617,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,147477
201617,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2717973
201617,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2826624
201617,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5544597
201617,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,1900835
201617,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,1918462
201617,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,3819297
201617,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,40356
201617,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,101969
201617,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,142325
201617,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,4977641
201617,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5185176
201617,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10259778
201617,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4687828
201617,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,4878070
201617,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,9662859
201718,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,6100
201718,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,6053
201718,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,12153
201718,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,288896
201718,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,306372
201718,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,595872
201718,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,23471
201718,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,26025
201718,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,145389
201718,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2734386
201718,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2842718
201718,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5577104
201718,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,1919244
201718,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,1933963
201718,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,3853207
201718,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,41889
201718,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,107378
201718,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,149267
201718,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,5013986
201718,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5222509
201718,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10332992
201718,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4725090
201718,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,4916137
201718,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,9737120
201819,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,8779
201819,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,8882
201819,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,17661
201819,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,288841
201819,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,305392
201819,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,594844
201819,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,23134
201819,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,25584
201819,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,145267
201819,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2739909
201819,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2846499
201819,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5586408
201819,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,1956911
201819,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,1969727
201819,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,3926638
201819,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,43418
201819,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,112218
201819,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,155636
201819,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,5060992
201819,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5268302
201819,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10426454
201819,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4772151
201819,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,4962910
201819,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,9831610
201920,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,10390
201920,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,10356
201920,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,20746
201920,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,282839
201920,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,297818
201920,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,581265
201920,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,23178
201920,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,25439
201920,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,144992
201920,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2731422
201920,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2837177
201920,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5568599
201920,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,2003578
201920,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,2014118
201920,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,4017696
201920,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,45030
201920,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,116971
201920,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,162001
201920,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,5096437
201920,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5301879
201920,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10495299
201920,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4813598
201920,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,5004061
201920,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,9914034
202021,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,11193
202021,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,11115
202021,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,22308
202021,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,282259
202021,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,300886
202021,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,583770
202021,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,21129
202021,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,23295
202021,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,134550
202021,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2702623
202021,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2807015
202021,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5509638
202021,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,2051914
202021,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,2065597
202021,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,4117511
202021,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,45781
202021,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,120089
202021,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,165870
202021,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,5114899
202021,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5327997
202021,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10533647
202021,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4832640
202021,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,5027111
202021,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,9949877
202122,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,11328
202122,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,11188
202122,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,22516
202122,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,288636
202122,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,306790
202122,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,596142
202122,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,21107
202122,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,23335
202122,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,136045
202122,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2695622
202122,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2798919
202122,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5494541
202122,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Female,2090323
202122,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Male,2111718
202122,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,Total,4202041
202122,Academic year,National,K02000001,United Kingdom,,,Special,Total,Female,47749
202122,Academic year,National,K02000001,United Kingdom,,,Special,Total,Male,125686
202122,Academic year,National,K02000001,United Kingdom,,,Special,Total,Total,173435
202122,Academic year,National,K02000001,United Kingdom,,,Total,Total,Female,5154765
202122,Academic year,National,K02000001,United Kingdom,,,Total,Total,Male,5377636
202122,Academic year,National,K02000001,United Kingdom,,,Total,Total,Total,10624720
202122,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Female,4866129
202122,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Male,5070846
202122,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,Total,10028578
202223,Academic year,National,K02000001,United Kingdom,,,Middle,10,Female,524
202223,Academic year,National,K02000001,United Kingdom,,,Middle,10,Male,543
202223,Academic year,National,K02000001,United Kingdom,,,Middle,10,Total,1067
202223,Academic year,National,K02000001,United Kingdom,,,Middle,11,Female,1784
202223,Academic year,National,K02000001,United Kingdom,,,Middle,11,Male,1775
202223,Academic year,National,K02000001,United Kingdom,,,Middle,11,Total,3559
202223,Academic year,National,K02000001,United Kingdom,,,Middle,12,Female,1747
202223,Academic year,National,K02000001,United Kingdom,,,Middle,12,Male,1617
202223,Academic year,National,K02000001,United Kingdom,,,Middle,12,Total,3364
202223,Academic year,National,K02000001,United Kingdom,,,Middle,13,Female,1652
202223,Academic year,National,K02000001,United Kingdom,,,Middle,13,Male,1702
202223,Academic year,National,K02000001,United Kingdom,,,Middle,13,Total,3354
202223,Academic year,National,K02000001,United Kingdom,,,Middle,14,Female,1656
202223,Academic year,National,K02000001,United Kingdom,,,Middle,14,Male,1717
202223,Academic year,National,K02000001,United Kingdom,,,Middle,14,Total,3373
202223,Academic year,National,K02000001,United Kingdom,,,Middle,15,Female,1547
202223,Academic year,National,K02000001,United Kingdom,,,Middle,15,Male,1529
202223,Academic year,National,K02000001,United Kingdom,,,Middle,15,Total,3076
202223,Academic year,National,K02000001,United Kingdom,,,Middle,16,Female,521
202223,Academic year,National,K02000001,United Kingdom,,,Middle,16,Male,369
202223,Academic year,National,K02000001,United Kingdom,,,Middle,16,Total,890
202223,Academic year,National,K02000001,United Kingdom,,,Middle,17,Female,480
202223,Academic year,National,K02000001,United Kingdom,,,Middle,17,Male,358
202223,Academic year,National,K02000001,United Kingdom,,,Middle,17,Total,838
202223,Academic year,National,K02000001,United Kingdom,,,Middle,18,Female,4
202223,Academic year,National,K02000001,United Kingdom,,,Middle,18,Male,2
202223,Academic year,National,K02000001,United Kingdom,,,Middle,18,Total,6
202223,Academic year,National,K02000001,United Kingdom,,,Middle,19 and over,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Middle,19 and over,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Middle,19 and over,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Middle,2 or under,Female,90
202223,Academic year,National,K02000001,United Kingdom,,,Middle,2 or under,Male,74
202223,Academic year,National,K02000001,United Kingdom,,,Middle,2 or under,Total,164
202223,Academic year,National,K02000001,United Kingdom,,,Middle,3,Female,389
202223,Academic year,National,K02000001,United Kingdom,,,Middle,3,Male,376
202223,Academic year,National,K02000001,United Kingdom,,,Middle,3,Total,765
202223,Academic year,National,K02000001,United Kingdom,,,Middle,4,Female,446
202223,Academic year,National,K02000001,United Kingdom,,,Middle,4,Male,497
202223,Academic year,National,K02000001,United Kingdom,,,Middle,4,Total,943
202223,Academic year,National,K02000001,United Kingdom,,,Middle,5,Female,441
202223,Academic year,National,K02000001,United Kingdom,,,Middle,5,Male,477
202223,Academic year,National,K02000001,United Kingdom,,,Middle,5,Total,918
202223,Academic year,National,K02000001,United Kingdom,,,Middle,6,Female,476
202223,Academic year,National,K02000001,United Kingdom,,,Middle,6,Male,418
202223,Academic year,National,K02000001,United Kingdom,,,Middle,6,Total,894
202223,Academic year,National,K02000001,United Kingdom,,,Middle,7,Female,514
202223,Academic year,National,K02000001,United Kingdom,,,Middle,7,Male,474
202223,Academic year,National,K02000001,United Kingdom,,,Middle,7,Total,988
202223,Academic year,National,K02000001,United Kingdom,,,Middle,8,Female,488
202223,Academic year,National,K02000001,United Kingdom,,,Middle,8,Male,458
202223,Academic year,National,K02000001,United Kingdom,,,Middle,8,Total,946
202223,Academic year,National,K02000001,United Kingdom,,,Middle,9,Female,484
202223,Academic year,National,K02000001,United Kingdom,,,Middle,9,Male,539
202223,Academic year,National,K02000001,United Kingdom,,,Middle,9,Total,1023
202223,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Female,13243
202223,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Male,12925
202223,Academic year,National,K02000001,United Kingdom,,,Middle,Total,Total,26168
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,10,Female,18428
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,10,Male,20356
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,10,Total,38784
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,11,Female,23962
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,11,Male,25834
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,11,Total,49796
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,12,Female,24569
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,12,Male,26112
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,12,Total,50681
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,13,Female,25370
