time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,gender,t_fte_teachers
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Female,168.53
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Male,15.64
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Total,184.17
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Female,10818.022857
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Male,2490.0371429
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Total,13311.06
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Female,7884.476893
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Male,4850.363107
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Total,12735.84
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Female,1107.903333
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Male,493.4833333
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Total,1601.386667
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Female,20119.39308
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Male,7891.423583
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Total,28014.81667
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Female,20119.39308
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Male,7891.423583
202021,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Total,28014.81667
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Female,100.95
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Male,8.85
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Total,109.8
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Female,19433.991744
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Male,3455.600756
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Total,22893.3925
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Female,14524.03753
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Male,8164.877089
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Total,22693.91462
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Female,1881.77
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Male,667.13
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Total,2548.9
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Female,36114.14927
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Male,12337.63785
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Total,48460.58712
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Female,36114.14927
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Male,12337.63785
202021,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Total,48460.58712
202122,Academic year,National,E92000001,England,,,Non-maintained mainstream,Female,45656
202122,Academic year,National,E92000001,England,,,Non-maintained mainstream,Male,26039.5
202122,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,71695.5
202122,Academic year,National,E92000001,England,,,Nursery,Female,1045.772359
202122,Academic year,National,E92000001,England,,,Nursery,Male,53.24764115
202122,Academic year,National,E92000001,England,,,Nursery,Total,1099.02
202122,Academic year,National,E92000001,England,,,Primary,Female,186359.16955
202122,Academic year,National,E92000001,England,,,Primary,Male,34077.15966
202122,Academic year,National,E92000001,England,,,Primary,Total,221228.88691
202122,Academic year,National,E92000001,England,,,Secondary,Female,134787.5425
202122,Academic year,National,E92000001,England,,,Secondary,Male,78549.19854
202122,Academic year,National,E92000001,England,,,Secondary,Total,213565.611
202122,Academic year,National,E92000001,England,,,Special,Female,19073.69077
202122,Academic year,National,E92000001,England,,,Special,Male,6817.439215
202122,Academic year,National,E92000001,England,,,Special,Total,26002.60999
202122,Academic year,National,E92000001,England,,,Total,Female,389883.4952
202122,Academic year,National,E92000001,England,,,Total,Male,146201.8751
202122,Academic year,National,E92000001,England,,,Total,Total,537222.2779
202122,Academic year,National,E92000001,England,,,Total maintained,Female,344227.4952
202122,Academic year,National,E92000001,England,,,Total maintained,Male,120162.3751
202122,Academic year,National,E92000001,England,,,Total maintained,Total,465526.7779
202122,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Female,61.2
202122,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Male,1
202122,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Total,62.2
202122,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Female,9084.275219
202122,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Male,1572.0947805
202122,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Total,10656.37
202122,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Female,6325.06242
202122,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Male,3398.74758
202122,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Total,9723.81
202122,Academic year,Regional,E92000001,England,E12000001,North East,Special,Female,1086.201564
202122,Academic year,Regional,E92000001,England,E12000001,North East,Special,Male,425.9684362
202122,Academic year,Regional,E92000001,England,E12000001,North East,Special,Total,1512.17
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total,Female,16715.6792
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total,Male,5428.660797
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total,Total,22144.34
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Female,16715.6792
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Male,5428.660797
202122,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Total,22144.34
202122,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Female,155.9066667
202122,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Male,3
202122,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Total,158.9066667
202122,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Female,25613.15251
202122,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Male,4710.643318
202122,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Total,30342.61377
202122,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Female,18057.7907
202122,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Male,9972.5693
202122,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,28033.36
202122,Academic year,Regional,E92000001,England,E12000002,North West,Special,Female,2744.960164
202122,Academic year,Regional,E92000001,England,E12000002,North West,Special,Male,934.7498356
202122,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,3680.75
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total,Female,46893.90004
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total,Male,15704.76245
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,62625.52043
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Female,46893.90004
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Male,15704.76245
202122,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Total,62625.52043
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Female,70.08
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Male,4.02
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,74.1
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Female,18688.107645
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Male,3439.992355
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,22130.8
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Female,12872.74
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Male,7703.89
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,20578.63
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Female,1558.902813
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Male,592.7671865
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,2151.67
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Female,33579.22046
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Male,11848.27954
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Total,45432.2
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Female,33579.22046
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Male,11848.27954
202122,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Total,45432.2
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Female,75.58333333
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Male,3
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,78.58333333
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Female,16074.383968
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Male,2889.817977
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,18970.551946
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Female,11309.45556
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Male,6789.344444
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,18104.8
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Female,1375.09916
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Male,507.6968053
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,1882.795965
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Female,29134.40202
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Male,10242.71923
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,39389.47124
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Female,29134.40202
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Male,10242.71923
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Total,39389.47124
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Female,137.9123588
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Male,5.037641154
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,142.95
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Female,19899.35852
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Male,3504.911478
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,24107.88
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Female,15454.51453
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Male,8715.205472
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,24232.69
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Female,2222.184605
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Male,775.8822704
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,2998.066875
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Female,38173.43001
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Male,13090.20686
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Total,52030.21688
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Female,38173.43001
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Male,13090.20686
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Total,52030.21688
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Female,110.65
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Male,4
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,114.65
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Female,21109.505551
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Male,3600.878106
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,24716.44
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Female,14986.5151
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Male,9047.474903
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,24035.99
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Female,2005.84063
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Male,665.7660367
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,2672.606667
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Female,38514.74128
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Male,13377.80905
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,51901.60667
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Female,38514.74128
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Male,13377.80905
202122,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Total,51901.60667
202122,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Female,121.96
202122,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Male,5.2
202122,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,127.16
202122,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Female,29899.01771
202122,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Male,5047.278883
202122,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,34988.87
202122,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Female,20997.63003
202122,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Male,12390.88332
202122,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,33533.31335
202122,Academic year,Regional,E92000001,England,E12000008,South East,Special,Female,3384.54517
202122,Academic year,Regional,E92000001,England,E12000008,South East,Special,Male,1059.467216
202122,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,4444.012386
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total,Female,54908.06291
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total,Male,18616.14941
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,73711.58573
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Female,54908.06291
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Male,18616.14941
202122,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Total,73711.58573
202122,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Female,59.12
202122,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Male,7.4
202122,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,66.52
202122,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Female,16517.459726
202122,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Male,3602.143874
202122,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,20122.6036
202122,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Female,12222.83
202122,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Male,7509.29
202122,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,19733.12
202122,Academic year,Regional,E92000001,England,E12000009,South West,Special,Female,1630.31
202122,Academic year,Regional,E92000001,England,E12000009,South West,Special,Male,662.6414286
202122,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,2402.391429
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total,Female,30631.24973
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total,Male,11825.9453
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,42570.63503
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Female,30631.24973
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Male,11825.9453
202122,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Total,42570.63503
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Female,161.78
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Male,12.94
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Total,174.72
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Female,10462.104286
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Male,2367.8357143
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Total,12835.94
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Female,7862.601092
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Male,4816.948908
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Total,12679.55
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Female,1107.626667
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Male,502.72
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Total,1610.346667
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Female,19748.31204
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Male,7742.414622
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Total,27496.72667
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Female,19748.31204
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Male,7742.414622
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Total,27496.72667
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Female,91.58
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Male,7.65
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Total,99.23
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Female,19011.80439
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Male,3341.563171
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Total,22356.817561
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Female,14698.40308
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Male,8204.844615
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Total,22910.34769
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Female,1958.02
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Male,689.78
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Total,2647.8
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Female,35928.49747
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Male,12285.42779
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Total,48224.47525
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Female,35928.49747
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Male,12285.42779
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Total,48224.47525
202223,Academic year,National,E92000001,England,,,Non-maintained mainstream,Female,46815
202223,Academic year,National,E92000001,England,,,Non-maintained mainstream,Male,26438.5
202223,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,73253.5
202223,Academic year,National,E92000001,England,,,Nursery,Female,1012.411812
202223,Academic year,National,E92000001,England,,,Nursery,Male,52.67588017
202223,Academic year,National,E92000001,England,,,Nursery,Total,1065.087692
202223,Academic year,National,E92000001,England,,,Primary,Female,186483.50184
202223,Academic year,National,E92000001,England,,,Primary,Male,33691.91734
202223,Academic year,National,E92000001,England,,,Primary,Total,220266.15631
202223,Academic year,National,E92000001,England,,,Secondary,Female,136541.9894
202223,Academic year,National,E92000001,England,,,Secondary,Male,79412.84057
202223,Academic year,National,E92000001,England,,,Secondary,Total,216013.0101
202223,Academic year,National,E92000001,England,,,Special,Female,20101.74615
202223,Academic year,National,E92000001,England,,,Special,Male,6994.739049
202223,Academic year,National,E92000001,England,,,Special,Total,27140.2952
202223,Academic year,National,E92000001,England,,,Total,Female,394059.8892
202223,Academic year,National,E92000001,England,,,Total,Male,147366.4228
202223,Academic year,National,E92000001,England,,,Total,Total,541624.8393
202223,Academic year,National,E92000001,England,,,Total maintained,Female,347244.8892
202223,Academic year,National,E92000001,England,,,Total maintained,Male,120927.9228
202223,Academic year,National,E92000001,England,,,Total maintained,Total,468371.3393
202223,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Female,57.3
202223,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Male,1
202223,Academic year,Regional,E92000001,England,E12000001,North East,Nursery,Total,58.3
202223,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Female,9114.919037
202223,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Male,1559.9209628
202223,Academic year,Regional,E92000001,England,E12000001,North East,Primary,Total,10674.84
202223,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Female,6438.968333
202223,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Male,3439.876667
202223,Academic year,Regional,E92000001,England,E12000001,North East,Secondary,Total,9878.845
202223,Academic year,Regional,E92000001,England,E12000001,North East,Special,Female,1163.59
202223,Academic year,Regional,E92000001,England,E12000001,North East,Special,Male,437.31
202223,Academic year,Regional,E92000001,England,E12000001,North East,Special,Total,1600.9
202223,Academic year,Regional,E92000001,England,E12000001,North East,Total,Female,16945.89737
202223,Academic year,Regional,E92000001,England,E12000001,North East,Total,Male,5489.447629
202223,Academic year,Regional,E92000001,England,E12000001,North East,Total,Total,22435.345
202223,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Female,16945.89737
202223,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Male,5489.447629
202223,Academic year,Regional,E92000001,England,E12000001,North East,Total maintained,Total,22435.345
202223,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Female,157.3595044
202223,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Male,2.830495553
202223,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Total,160.19
202223,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Female,25675.08414
202223,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Male,4725.75986
202223,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Total,30411.044
202223,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Female,18300.22851
202223,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Male,10103.17107
202223,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,28412.19958
202223,Academic year,Regional,E92000001,England,E12000002,North West,Special,Female,2888.17
202223,Academic year,Regional,E92000001,England,E12000002,North West,Special,Male,1002.42
202223,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,3892.59
202223,Academic year,Regional,E92000001,England,E12000002,North West,Total,Female,47311.95215
202223,Academic year,Regional,E92000001,England,E12000002,North West,Total,Male,15909.47143
202223,Academic year,Regional,E92000001,England,E12000002,North West,Total,Total,63247.42358
202223,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Female,47311.95215
202223,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Male,15909.47143
202223,Academic year,Regional,E92000001,England,E12000002,North West,Total maintained,Total,63247.42358
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Female,70.94
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Male,2.73
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,73.67
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Female,18635.008529
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Male,3395.631471
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,22041.14
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Female,12950.26
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Male,7797.090909
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,20749.05091
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Female,1689.286803
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Male,636.6181975
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,2325.905
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Female,33807.99533
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Male,11973.15058
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total,Total,45793.34591
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Female,33807.99533
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Male,11973.15058
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Total maintained,Total,45793.34591
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Female,70.655
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Male,2
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,72.655
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Female,16064.896176
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Male,2878.391841
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,18956.73802
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Female,11451.17
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Male,6820.11
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,18281.68
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Female,1466.44
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Male,506.8166667
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,1973.256667
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Female,29366.87118
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Male,10263.73851
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total,Total,39654.45968
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Female,29366.87118
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Male,10263.73851
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,Total maintained,Total,39654.45968
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Female,128.3573077
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Male,7.115384616
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,135.4726923
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Female,20394.834186
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Male,3564.245814
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,23964.68
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Female,15564.14393
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Male,8749.786073
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,24319.87
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Female,2352.866017
